,Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Temperature,Pressure,Wind Speed,Time
512,2001,1,22,8,30,137,349,9,24.289889516367797,955.5421142578124,1.9053484201431277,08:30:00
513,2001,1,22,9,30,170,575,8,28.274860525125064,955.5377807617188,1.9875841140747068,09:30:00
514,2001,1,22,10,30,198,671,8,30.99148441565921,954.66552734375,1.9354839324951167,10:30:00
515,2001,1,22,11,30,214,722,8,32.782129931297625,953.55419921875,1.8590209484100344,11:30:00
516,2001,1,22,12,30,219,741,7,33.757174190913645,951.807861328125,1.8469667434692385,12:30:00
517,2001,1,22,13,30,216,731,7,33.93592065001855,950.5130004882812,1.9033250808715818,13:30:00
518,2001,1,22,14,30,203,689,6,33.284335542139395,950.0888671875,2.0751008987426762,14:30:00
519,2001,1,22,15,30,178,605,6,31.764518430804344,949.9362182617188,2.2877862453460693,15:30:00
520,2001,1,22,16,30,134,450,6,29.32910980216707,949.975830078125,2.484294891357422,16:30:00
521,2001,1,22,17,30,59,52,9,25.82531021817101,950.8165283203124,2.8631572723388667,17:30:00
522,2001,1,22,18,30,0,0,8,24.40431573952395,951.7518310546876,3.32275915145874,18:30:00
534,2001,1,23,6,30,0,0,5,14.767910729801883,954.1055297851562,2.9319121837615967,06:30:00
535,2001,1,23,7,30,40,31,4,17.669040494158253,955.287841796875,2.432423591613769,07:30:00
536,2001,1,23,8,30,150,325,5,22.101620886232862,956.0078735351562,1.9157346487045288,08:30:00
537,2001,1,23,9,30,172,589,3,26.974980658257042,956.4185180664062,2.01050066947937,09:30:00
538,2001,1,23,10,30,200,686,3,29.81223601316549,956.2421875,1.5872716903686523,10:30:00
539,2001,1,23,11,30,216,737,4,31.716011519935478,954.9338989257812,1.2500301599502563,11:30:00
540,2001,1,23,12,30,221,755,4,32.80477501897599,953.6495361328124,1.046980619430542,12:30:00
541,2001,1,23,13,30,218,745,4,33.02015116649534,952.325439453125,1.0201349258422852,13:30:00
542,2001,1,23,14,30,205,704,4,32.33356669383909,951.8325805664062,1.1981278657913208,14:30:00
543,2001,1,23,15,30,181,612,3,30.711234965741085,951.5089111328124,1.4599217176437378,15:30:00
544,2001,1,23,16,30,164,380,3,28.129142328699288,951.7007446289062,1.852293372154236,16:30:00
545,2001,1,23,17,30,59,41,5,24.45914866217504,952.7897338867188,2.60891342163086,17:30:00
546,2001,1,23,18,30,0,0,4,23.043375475897733,953.974609375,3.2606720924377437,18:30:00
558,2001,1,24,6,30,0,0,-4,12.046532427380154,956.3380126953124,3.1283032894134517,06:30:00
559,2001,1,24,7,30,39,32,-6,14.965580070810006,957.233642578125,2.5647130012512207,07:30:00
560,2001,1,24,8,30,150,340,-5,19.451299702943057,957.9948120117188,2.0448532104492188,08:30:00
561,2001,1,24,9,30,175,588,-6,25.333155344960748,958.1458129882812,2.015726327896118,09:30:00
562,2001,1,24,10,30,194,697,-5,29.152179245858694,957.4425048828124,1.6795142889022827,10:30:00
563,2001,1,24,11,30,207,751,-4,31.31438659356337,956.1976928710938,1.2161953449249268,11:30:00
564,2001,1,24,12,30,210,770,-3,32.43000104315649,954.8623046875,0.9305754899978638,12:30:00
565,2001,1,24,13,30,214,743,-3,32.586214726658625,953.4855346679688,0.9369550347328186,13:30:00
566,2001,1,24,14,30,198,712,-3,31.83463552124579,952.8798217773438,1.1146199703216553,14:30:00
567,2001,1,24,15,30,181,614,-3,30.130440283373453,952.35107421875,1.3791275024414062,15:30:00
568,2001,1,24,16,30,165,386,-3,27.3074664252282,952.7501220703124,1.8016126155853271,16:30:00
569,2001,1,24,17,30,61,47,0,23.24304701201521,953.3313598632812,2.5297484397888184,17:30:00
570,2001,1,24,18,30,0,0,0,21.76039893103507,954.0679321289062,3.0174748897552486,18:30:00
582,2001,1,25,6,30,0,0,-3,11.893965641000195,955.8989868164062,2.1911547183990483,06:30:00
583,2001,1,25,7,30,40,33,-5,15.506766059793108,956.6290893554688,1.7942258119583132,07:30:00
584,2001,1,25,8,30,151,329,-7,19.86579820495064,957.525390625,1.3586342334747314,08:30:00
585,2001,1,25,9,30,174,589,-7,25.839803939397374,957.6259765625,1.18923020362854,09:30:00
586,2001,1,25,10,30,194,698,-8,29.879571668923568,957.0686645507812,0.783577561378479,10:30:00
587,2001,1,25,11,30,206,753,-7,31.910361713763567,956.030029296875,0.4690585732460022,11:30:00
588,2001,1,25,12,30,212,771,-6,32.95353084420537,955.004638671875,0.43675920367240906,12:30:00
589,2001,1,25,13,30,212,749,-6,33.085387732960164,953.8095092773438,0.5814799666404724,13:30:00
590,2001,1,25,14,30,199,710,-7,32.34530594585078,952.7711791992188,0.833323061466217,14:30:00
591,2001,1,25,15,30,183,615,-7,30.635970512248374,952.27734375,1.161520004272461,15:30:00
592,2001,1,25,16,30,168,370,-5,27.733488909713515,952.3931884765624,1.5936866998672483,16:30:00
593,2001,1,25,17,30,62,52,0,23.542396854651546,953.1751098632812,2.246617555618286,17:30:00
594,2001,1,25,18,30,0,0,0,22.094096049382188,953.9871826171876,2.642318725585937,18:30:00
606,2001,1,26,6,30,0,0,-2,13.957140707037293,954.833740234375,2.333771228790283,06:30:00
607,2001,1,26,7,30,41,35,-3,17.706554138663076,955.47607421875,2.446997880935669,07:30:00
608,2001,1,26,8,30,151,332,-4,21.930984305785273,956.3775024414062,1.9665089845657349,08:30:00
609,2001,1,26,9,30,175,590,-6,27.78114907327977,956.6981201171876,2.1974835395812993,09:30:00
610,2001,1,26,10,30,195,699,-6,31.154901971819356,956.1528930664062,1.972742199897766,10:30:00
611,2001,1,26,11,30,207,754,-6,33.03838901788197,955.2212524414062,1.7509020566940308,11:30:00
612,2001,1,26,12,30,212,772,-6,33.969808628206074,954.3284912109376,1.6048964262008667,12:30:00
613,2001,1,26,13,30,211,754,-6,34.068928129246785,953.3297729492188,1.5916800498962402,13:30:00
614,2001,1,26,14,30,199,715,-7,33.19583931267175,952.8320922851562,1.6877853870391846,14:30:00
615,2001,1,26,15,30,183,617,-7,31.43880858074164,952.6337890625,1.7477004528045654,15:30:00
616,2001,1,26,16,30,148,433,-6,28.4922196635078,952.7785034179688,1.9251511096954343,16:30:00
617,2001,1,26,17,30,70,128,0,24.14951284297513,953.2333984375,2.4251744747161865,17:30:00
618,2001,1,26,18,30,0,0,-1,22.62894339233952,953.888427734375,2.7461719512939453,18:30:00
630,2001,1,27,6,30,0,0,-3,14.200704679715045,955.5076293945312,2.677661180496216,06:30:00
631,2001,1,27,7,30,42,36,-4,17.967300531540392,956.4105834960938,2.6352670192718506,07:30:00
632,2001,1,27,8,30,151,344,-5,22.1759712494881,957.0830078125,2.2037055492401123,08:30:00
633,2001,1,27,9,30,176,590,-7,27.861815865864855,957.206298828125,2.5259270668029785,09:30:00
634,2001,1,27,10,30,195,700,-7,31.21094203747896,956.666015625,2.2797768115997314,10:30:00
635,2001,1,27,11,30,209,751,-8,33.15947270777218,955.6294555664062,2.0514416694641118,11:30:00
636,2001,1,27,12,30,217,763,-8,34.141561329071465,954.334716796875,1.8572652339935305,12:30:00
637,2001,1,27,13,30,220,736,-8,34.23000924409166,953.31982421875,1.7304459810256958,13:30:00
638,2001,1,27,14,30,206,698,-8,33.43984625360554,952.9241333007812,1.6126385927200315,14:30:00
639,2001,1,27,15,30,178,629,-8,31.687839802099013,952.9085693359376,1.5457574129104614,15:30:00
640,2001,1,27,16,30,181,357,-7,28.6470866164122,953.0545654296876,1.7333797216415403,16:30:00
641,2001,1,27,17,30,48,0,-1,24.27175019408668,954.17724609375,2.3368422985076904,17:30:00
642,2001,1,27,18,30,0,0,-2,22.765758075570947,954.702880859375,2.7465801239013667,18:30:00
654,2001,1,28,6,30,0,0,-2,14.90419154293022,956.188720703125,2.5546770095825195,06:30:00
655,2001,1,28,7,30,40,25,-3,18.758068891778805,956.6939697265624,2.5473997592926025,07:30:00
656,2001,1,28,8,30,138,365,-4,23.086757383827607,957.4484252929688,2.0356645584106445,08:30:00
657,2001,1,28,9,30,199,492,-5,28.884178713852748,957.4747924804688,1.8723721504211424,09:30:00
658,2001,1,28,10,30,324,321,-6,32.749985531208104,956.509765625,1.346095085144043,10:30:00
659,2001,1,28,11,30,309,542,-6,34.881875681229474,955.4694213867188,0.7129114270210266,11:30:00
660,2001,1,28,12,30,309,566,-7,35.846987266797726,954.2777099609376,0.5764886140823364,12:30:00
661,2001,1,28,13,30,241,702,-7,35.82810862695601,953.1840209960938,0.8486678004264832,13:30:00
662,2001,1,28,14,30,216,687,-7,34.931862593661215,952.49560546875,1.0368885993957522,14:30:00
663,2001,1,28,15,30,196,569,-7,33.104141765862266,952.5794067382812,1.1771681308746338,15:30:00
664,2001,1,28,16,30,145,440,-5,30.033014592611888,952.70849609375,1.496976613998413,16:30:00
665,2001,1,28,17,30,74,163,0,25.688752243538605,953.1192016601562,2.260250806808472,17:30:00
666,2001,1,28,18,30,0,0,-1,24.146457805745396,953.8660888671876,2.808664560317993,18:30:00
678,2001,1,29,6,30,0,0,-2,15.356359962505396,954.7033081054688,2.4775664806365967,06:30:00
679,2001,1,29,7,30,43,40,-3,19.250239272577176,955.55029296875,2.284831285476685,07:30:00
680,2001,1,29,8,30,152,347,-4,23.320741229166003,956.5651245117188,1.7454557418823242,08:30:00
681,2001,1,29,9,30,171,602,-5,28.96476602561222,957.063232421875,1.706281304359436,09:30:00
682,2001,1,29,10,30,205,676,-6,32.69468329374604,956.3865966796876,1.4738492965698242,10:30:00
683,2001,1,29,11,30,242,687,-6,34.93996926833819,955.2062377929688,1.0772489309310913,11:30:00
684,2001,1,29,12,30,316,552,-6,36.035773512395956,954.0673828125,0.8134665489196777,12:30:00
685,2001,1,29,13,30,393,259,-6,36.144023129408886,953.141845703125,0.7030596137046814,13:30:00
686,2001,1,29,14,30,340,295,-7,35.34146202859,952.4481201171876,0.7559614777565002,14:30:00
687,2001,1,29,15,30,288,176,-7,33.51807925918132,952.2275390625,0.9359092712402344,15:30:00
688,2001,1,29,16,30,184,360,-5,30.504619643341016,952.6513061523438,1.394458293914795,16:30:00
689,2001,1,29,17,30,62,29,0,26.41619628064967,953.2288818359376,2.2946038246154785,17:30:00
690,2001,1,29,18,30,0,0,-2,25.228415771470452,954.2705078125,2.843957662582397,18:30:00
702,2001,1,30,6,30,0,0,-1,16.03606309819071,955.6969604492188,2.448774814605713,06:30:00
703,2001,1,30,7,30,43,42,-1,19.564597149288034,956.7149047851562,2.286706924438477,07:30:00
704,2001,1,30,8,30,153,341,-1,23.72623198070681,957.065185546875,1.7460573911666868,08:30:00
705,2001,1,30,9,30,188,544,-2,29.857836363873957,957.2153930664062,1.6367732286453247,09:30:00
706,2001,1,30,10,30,207,687,-3,33.54543696599381,956.34375,1.2438908815383911,10:30:00
707,2001,1,30,11,30,219,753,-4,35.64873843801831,954.8321533203124,0.9448196291923524,11:30:00
708,2001,1,30,12,30,225,771,-4,36.68629684432534,953.3627319335938,0.7827205061912537,12:30:00
709,2001,1,30,13,30,221,760,-4,36.76467581623797,952.3505859375,0.7408640384674072,13:30:00
710,2001,1,30,14,30,209,720,-5,36.009472197749346,951.5294189453124,0.7514139413833618,14:30:00
711,2001,1,30,15,30,185,625,-5,34.33251462585804,951.5447387695312,0.6943197250366211,15:30:00
712,2001,1,30,16,30,172,402,-4,31.373432634239634,951.9664916992188,0.7012642025947571,16:30:00
713,2001,1,30,17,30,70,63,5,27.297518332226392,952.4404296875,1.1548218727111816,17:30:00
714,2001,1,30,18,30,0,0,0,25.918316737732766,952.9049682617188,1.6259957551956177,18:30:00
726,2001,1,31,6,30,0,0,0,16.670781120840275,954.252685546875,2.324812412261963,06:30:00
727,2001,1,31,7,30,44,47,0,20.43263100197612,955.2508544921876,2.273594617843628,07:30:00
728,2001,1,31,8,30,153,344,0,24.95572479218072,955.9806518554688,1.888329029083252,08:30:00
729,2001,1,31,9,30,176,597,0,30.316388951875638,955.7674560546876,2.0573258399963383,09:30:00
730,2001,1,31,10,30,203,696,-2,33.900754858512805,955.1329956054688,1.9906493425369265,10:30:00
731,2001,1,31,11,30,218,745,-2,35.859615040562346,953.8556518554688,1.6357132196426392,11:30:00
732,2001,1,31,12,30,224,763,-2,36.88594829916684,952.5608520507812,1.280630350112915,12:30:00
733,2001,1,31,13,30,220,753,-2,37.00412007031656,951.4314575195312,0.9625508785247804,13:30:00
734,2001,1,31,14,30,208,713,-2,36.25248386211536,950.5553588867188,0.7030617594718933,14:30:00
735,2001,1,31,15,30,185,627,-2,34.62348264806354,950.3587036132812,0.5328713655471802,15:30:00
736,2001,1,31,16,30,142,484,-1,31.736578761078764,950.4331665039062,0.6009448766708374,16:30:00
737,2001,1,31,17,30,73,119,5,27.75090501278873,950.6990356445312,1.1901146173477173,17:30:00
738,2001,1,31,18,30,0,0,1,26.3738985612822,951.5060424804688,1.7863260507583618,18:30:00
750,2001,2,1,6,30,0,0,1,17.184249015601722,953.966064453125,2.3673646450042725,06:30:00
751,2001,2,1,7,30,45,81,2,20.887007692992086,954.68896484375,2.435659885406494,07:30:00
752,2001,2,1,8,30,117,471,3,25.491212200548944,955.4091796875,2.2035610675811768,08:30:00
753,2001,2,1,9,30,157,642,3,30.93739429549436,955.5321044921876,2.664057970046997,09:30:00
754,2001,2,1,10,30,180,734,1,34.28962690104663,954.9353637695312,2.298208236694336,10:30:00
755,2001,2,1,11,30,193,781,1,36.33886499716732,953.9515991210938,1.689537763595581,11:30:00
756,2001,2,1,12,30,198,797,0,37.40772992839038,952.5626220703124,1.1254503726959229,12:30:00
757,2001,2,1,13,30,195,787,0,37.57606727693013,951.3694458007812,0.6788350939750671,13:30:00
758,2001,2,1,14,30,184,747,0,36.81348079213757,950.7052612304688,0.3561513125896454,14:30:00
759,2001,2,1,15,30,181,623,0,35.1165243752867,950.3670654296876,0.1289203017950058,15:30:00
760,2001,2,1,16,30,129,523,0,32.34187738325073,950.3781127929688,0.2944703996181488,16:30:00
761,2001,2,1,17,30,71,137,7,28.43544821902805,951.1002197265624,1.0942875146865845,17:30:00
762,2001,2,1,18,30,0,0,3,27.13651897497039,951.7595825195312,1.897891402244568,18:30:00
774,2001,2,2,6,30,0,0,5,18.230392279749086,953.0982055664062,0.6604775190353394,06:30:00
775,2001,2,2,7,30,36,0,3,21.898966099007396,953.7905883789062,0.5902476310729979,07:30:00
776,2001,2,2,8,30,149,92,2,26.53761875068295,954.7052001953124,0.4529053866863251,08:30:00
777,2001,2,2,9,30,247,312,1,32.368911501933106,954.960205078125,1.1174228191375732,09:30:00
778,2001,2,2,10,30,269,512,1,35.403340567496684,954.3905029296876,1.0982632637023926,10:30:00
779,2001,2,2,11,30,396,252,1,37.0575702914,953.280029296875,0.8911176919937134,11:30:00
780,2001,2,2,12,30,340,572,1,37.80558638385753,951.7814331054688,0.6850780248641968,12:30:00
781,2001,2,2,13,30,398,289,1,37.484785160877436,950.6036376953124,0.5426601767539978,13:30:00
782,2001,2,2,14,30,332,80,1,36.71199597370338,949.9891967773438,0.4528994560241699,14:30:00
783,2001,2,2,15,30,287,264,1,35.12933683220348,949.723876953125,0.3793944120407105,15:30:00
784,2001,2,2,16,30,128,513,1,32.67164137420582,949.7101440429688,0.4356696307659149,16:30:00
785,2001,2,2,17,30,40,0,8,29.403079560041128,950.3868408203124,1.0824059247970579,17:30:00
786,2001,2,2,18,30,0,0,6,28.26611693438042,951.0661010742188,1.7410836219787598,18:30:00
798,2001,2,3,6,30,0,0,6,18.904151193628934,952.935546875,1.8059595823287964,06:30:00
799,2001,2,3,7,30,47,88,6,22.469845696330818,953.3849487304688,1.5474659204483032,07:30:00
800,2001,2,3,8,30,121,433,5,27.114563827160225,954.1348266601562,1.5061377286911009,08:30:00
801,2001,2,3,9,30,156,638,4,32.14794694110702,954.3648071289062,2.1824164390563965,09:30:00
802,2001,2,3,10,30,180,729,4,35.61938686803501,953.3665161132812,2.264023303985596,10:30:00
803,2001,2,3,11,30,193,776,4,37.739389776592816,952.1502685546876,2.226633071899414,11:30:00
804,2001,2,3,12,30,197,793,4,38.62114913144978,950.6405029296876,2.343472003936768,12:30:00
805,2001,2,3,13,30,195,784,4,38.51441317445313,949.3889770507812,2.497933387756348,13:30:00
806,2001,2,3,14,30,184,746,3,37.66443576990747,948.575439453125,2.6160731315612797,14:30:00
807,2001,2,3,15,30,164,669,3,36.098405032204035,948.2469482421876,2.6452066898345947,15:30:00
808,2001,2,3,16,30,130,526,3,33.75833600926137,948.4810180664062,2.577833652496338,16:30:00
809,2001,2,3,17,30,74,153,4,30.053843039293103,948.9200439453124,2.576714515686035,17:30:00
810,2001,2,3,18,30,0,0,3,28.357314219144374,949.827880859375,2.9693422317504883,18:30:00
822,2001,2,4,6,30,0,0,-2,18.38849690011864,952.3575439453124,2.5056352615356445,06:30:00
823,2001,2,4,7,30,49,92,-3,21.948668610951184,952.9639892578124,2.1571400165557857,07:30:00
824,2001,2,4,8,30,118,480,-4,26.836124518132124,953.4822998046876,1.695220112800598,08:30:00
825,2001,2,4,9,30,158,650,-4,31.946681368898627,953.9854736328124,1.5320404767990112,09:30:00
826,2001,2,4,10,30,181,742,-3,34.750627418585964,953.8477172851562,1.452076077461243,10:30:00
827,2001,2,4,11,30,194,789,-2,36.442029992304185,952.951171875,1.6312298774719238,11:30:00
828,2001,2,4,12,30,199,805,-1,37.28354879778368,951.6401977539062,1.900850296020508,12:30:00
829,2001,2,4,13,30,196,796,0,37.30359543529437,950.6131591796876,2.1685752868652344,13:30:00
830,2001,2,4,14,30,186,757,0,36.55424401308471,950.046142578125,2.303987979888916,14:30:00
831,2001,2,4,15,30,165,680,1,35.086484439240216,949.7618408203124,2.3396401405334477,15:30:00
832,2001,2,4,16,30,131,536,1,32.777080578286466,949.6336669921876,2.2818379402160645,16:30:00
833,2001,2,4,17,30,81,100,4,29.081289719446033,949.8167724609376,2.0459890365600586,17:30:00
834,2001,2,4,18,30,0,0,4,27.607202237570906,950.1561279296876,2.1823389530181885,18:30:00
846,2001,2,5,6,30,0,0,-11,16.440550530348393,954.0773315429688,3.352390050888061,06:30:00
847,2001,2,5,7,30,47,76,-11,19.801768803925825,954.7536010742188,2.7629833221435547,07:30:00
848,2001,2,5,8,30,120,492,-11,24.996775837152143,955.4537963867188,2.33056378364563,08:30:00
849,2001,2,5,9,30,160,658,-11,30.00531383515641,955.6035766601562,2.5904700756073,09:30:00
850,2001,2,5,10,30,184,758,-10,33.04908334689543,954.9400024414062,2.5119647979736333,10:30:00
851,2001,2,5,11,30,186,804,-8,35.000989501444046,953.9612426757812,2.508371353149414,11:30:00
852,2001,2,5,12,30,188,827,-8,36.08188048108633,952.6203002929688,2.4970688819885254,12:30:00
853,2001,2,5,13,30,185,818,-8,36.21495568536386,951.4295043945312,2.4484751224517822,13:30:00
854,2001,2,5,14,30,177,779,-8,35.51247155450443,951.1585693359376,2.4977638721466064,14:30:00
855,2001,2,5,15,30,161,701,-9,33.92792223289081,950.6184692382812,2.5648155212402344,15:30:00
856,2001,2,5,16,30,166,467,-9,31.38357541667068,950.9503784179688,2.584987163543701,16:30:00
857,2001,2,5,17,30,81,114,-7,27.02547471922361,951.7484741210938,2.8269376754760738,17:30:00
858,2001,2,5,18,30,0,0,-8,25.101727568633013,952.2154541015624,3.2242438793182373,18:30:00
870,2001,2,6,6,30,0,0,-10,15.572164266051175,955.3770751953124,2.606280565261841,06:30:00
871,2001,2,6,7,30,49,81,-12,19.54911429444365,956.2600708007812,2.2285025119781494,07:30:00
872,2001,2,6,8,30,148,415,-13,24.336620549974214,957.2654418945312,1.6881996393203735,08:30:00
873,2001,2,6,9,30,155,670,-14,30.23615809745291,957.506591796875,1.736421823501587,09:30:00
874,2001,2,6,10,30,174,763,-12,33.57189111071273,957.18701171875,1.4989449977874756,10:30:00
875,2001,2,6,11,30,185,807,-10,35.585456901693824,956.280517578125,1.3499840497970579,11:30:00
876,2001,2,6,12,30,190,822,-8,36.57147643959513,955.1944580078124,1.3339053392410278,12:30:00
877,2001,2,6,13,30,189,810,-8,36.61857277129173,953.9775390625,1.4349740743637085,13:30:00
878,2001,2,6,14,30,181,771,-8,35.76783212326313,953.4232788085938,1.6838079690933228,14:30:00
879,2001,2,6,15,30,178,651,-8,34.10019694398449,953.1431274414062,1.9536199569702148,15:30:00
880,2001,2,6,16,30,147,505,-9,31.46992670432792,953.0642700195312,2.156166315078736,16:30:00
881,2001,2,6,17,30,80,165,-6,26.985260374131144,953.7785034179688,2.512506484985352,17:30:00
882,2001,2,6,18,30,0,0,-6,25.19806345649306,954.2321166992188,2.8375401496887207,18:30:00
894,2001,2,7,6,30,0,0,-7,15.54202311558663,955.754638671875,2.235253095626831,06:30:00
895,2001,2,7,7,30,50,85,-8,19.825375328638984,956.7637329101562,2.00220274925232,07:30:00
896,2001,2,7,8,30,149,414,-9,24.489491863117337,957.4623413085938,1.5918757915496826,08:30:00
897,2001,2,7,9,30,156,669,-11,30.419103404845714,958.1071166992188,1.6206445693969729,09:30:00
898,2001,2,7,10,30,174,764,-12,34.584811579847155,957.725341796875,1.0204023122787476,10:30:00
